sku,asin,amazon-store,product-name,brand,your-price,sales-price,currency,estimated-referral-fee-per-unit,estimated-variable-closing-fee,expected-domestic-fulfilment-fee-per-unit,COGS
VV-VITA-313,B0BD88S1FW,IE,Vegavero BOSWELLIA SERRATA | 9450 mg 15:1 Extract 85% Boswellic Acids | NO Additives | Indian Frankincense Gum Resin Extract | Supports Healthy Bones and Joints | 120 Capsules | Vegan,Vegavero,19.99,19.99,EUR,3,0,1.36,4.89
VV-VITA-313,B0BD88S1FW,ES,Boswellia Serrata 9450 mg Vegavero | Con 85% Ácidos Boswélicos | Sin Aditivos | Apoyo Natural Articulaciones | Vegano | 120 Cápsulas (Para 4 Meses),Vegavero,22.9,22.9,EUR,3.44,0,3.52,4.89
VV-VITA-313,B0BD88S1FW,FR,Boswellia Serrata 9450 mg | Pour 4 Mois | 85% d’Acide Boswellique | Encens Indien | Sans Additifs & Vegan | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,4.56,4.89
VV-VITA-311,B0BD81KP8K,IE,"Vegavero NAC Supplement | 100% Pure N-Acetyl-Cysteine 600 mg | Lab Tested, NO Additives | 180 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.51,5.48
VV-VITA-311,B0BD81KP8K,ES,NAC Vegavero | 600 mg N-Acetil-Cisteina | Antioxidante Potente + Aumento de Glutation | Inmunidad y Antiedad | Sin Aditivos | Vegano | 180 Cápsulas,Vegavero,20,20,EUR,3,0,3.46,5.48
VV-VITA-311,B0BD81KP8K,FR,NAC N-Acetyl-Cysteine 600mg | Forme Pure : Haute Biodisponibilité | 180 Gélules | Sans Additifs | Antioxydant Puissant | VEGAN | Vegavero®,Vegavero,21.9,21.9,EUR,3.29,0,5.07,5.48
VV-VITA-284,B09TJXDWKF,IE,"Vegavero Organic Chaga Mushroom Extract | 6000 mg 10:1 extract | 40% Polysaccharides, 30% Betaglucans | NO Additives | 120 Capsules | Vegan",Vegavero,23.99,23.99,EUR,3.6,0,1.53,7.63
VV-VITA-284,B09TJXDWKF,ES,Chaga Orgánico Vegavero | Dosis Más Alta: 6000 mg (10:1) | 40% Polisacáridos & 30% de Betaglucanos | Sin Aditivos & Vegano | Inonotus obliquus | Mushroom BIO |120 Cápsulas,Vegavero,24.9,24.9,EUR,3.74,0,3.52,7.63
VV-VITA-284,B09TJXDWKF,FR,Chaga BIO Vegavero® | 12.000 mg de Poudre (1200 mg d'Extrait 10:1) | 40% Polysaccharides & 30% Bêta-Glucanes | 120 Gélules | Sans Additifs & Vegan,Vegavero,24.9,24.9,EUR,3.74,0,4.56,7.63
VV-VITA-276,B09NRH4J1C,ES,Vegavero Diosmina 3600 mg + Hesperidina 2400 mg | 120 Cápsulas | Para Almorranas + Varices | Castaño de Indias + Rusco + Rutina | Sin Aditivos y Vegano | Piernas cansadas - Circulación,Vegavero,28.9,28.9,EUR,4.34,0,3.52,7.95
VV-VITA-276,B09NRH4J1C,FR,Vegavero Diosmine + Hespéridine | Avec Rutine + Marronnier d’Inde + Petit Houx | Circulation Sanguine et Hémorroïdes | 100% Naturel | 120 Gélules | VEGAN,Vegavero,27.9,27.9,EUR,4.19,0,4.56,7.95
VV-VITA-274,B09M6TM2BD,ES,Cistitis Complex Vegavero | Arándano Rojo + D Manosa | Altamente Concentrado | Infecciones Urinarias | Ortiga Verde + Gayuba| 120 Cápsulas | Natural & Vegano | Sin Aditivos,Vegavero,19.9,19.9,EUR,2.99,0,3.23,6.38
VV-VITA-274,B09M6TM2BD,FR,Cystite Complex Vegavero® | 120 Gélules | 100% NATUREL : Avec D-Mannose + Canneberge + Ortie + Pamplemousse + Busserole | Sans Additifs | Confort Urinaire | VEGAN,Vegavero,21.9,21.9,EUR,3.29,0,4.56,6.38
VV-VITA-264,B09JCMLXP5,IE,Vegavero Mugwort Extract | 600 mg Artemisia Vulgaris | 6 Month Supply – 180 Capsules | NO Additives | Vegan,Vegavero,24.95,24.95,EUR,3.74,0,1.68,5.3
VV-VITA-264,B09JCMLXP5,ES,Artemisa Vegavero | 2% Flavonoides | Dosis Más Alta: 4800 mg | Síndrome Premenstrual + Menstruación Dolor + Dismenorrea | Extracto 8:1 | Artemisia Vulgaris | Vegano & Sin Aditivos | 180 Cápsulas,Vegavero,24.9,24.9,EUR,3.74,0,3.74,5.3
VV-VITA-264,B09JCMLXP5,FR,Armoise Vegavero® | Dosage Élevé : 600 mg d’Extrait d’Artemisia Vulgaris | Sans Additifs | 180 Gélules (6 Mois) | VEGAN,Vegavero,23.9,23.9,EUR,3.59,0,5.07,5.3
VV-VITA-252,B096W5QCHX,IE,"Vegavero Shiitake Mushroom | 22,500 mg from 15:1 Extract | 40% Polysaccharides & 30% Beta-glucans | Highly Dosed | NO Additives | Vegan",Vegavero,22.99,22.99,EUR,3.45,0,1.53,8.18
VV-VITA-252,B096W5QCHX,ES,Shiitake Vegavero | 11150 mg | 40% Polisacáridos + 30% Betaglucanos | SIN ADDITIVOS | Sistema Inmunitario + Estrés + Ansiedad | Ayurveda | 120 Cápsulas | Vegano,Vegavero,24.9,24.9,EUR,3.74,0,3.52,8.18
VV-VITA-252,B096W5QCHX,FR,Shiitake Vegavero® | Dosage Élevé : 750 mg d’Extrait | Avec 40% Polysaccharides + 30% Bêta-Glucanes | Défenses Immunitaires + Anti-Stress | 120 Gélules | VEGAN,Vegavero,25.9,25.9,EUR,3.89,0,4.56,8.18
VV-VITA-250,B096W54FGM,IE,Vegavero Organic Bacopa Monnieri | 1500 mg Brahmi | 2% Natural Bacosides | Lab-Tested | 180 Tablets | Vegan,Vegavero,18.9,18.9,EUR,2.84,0,1.51,5.09
VV-VITA-250,B096W54FGM,ES,Bacopa Monnieri BIO | 180 Comprimidos | Nootropicos Memoria y Concentracion | BRAHMI Orgánico | 1500 mg | Vegano | Vegavero,Vegavero,16.9,16.9,EUR,2.54,0,3.46,5.09
VV-VITA-250,B096W54FGM,FR,Bacopa Monnieri BIO Vegavero® | 180 Comprimés | Nootropic : Mémoire + Focus | Unique : Brahmi BIOLOGIQUE Avec Bacosides | Vegan,Vegavero,21.9,21.9,EUR,3.29,0,5.07,5.09
VV-VITA-243,B094R1JQ6K,IE,"Vegavero Advanced Multi Magnesium Complex | with 4x Chelated Forms: Citrate, Bisglycinate, Malate & Taurate | Vitamins B6 & B2 for Superior Absorption | 180 Vegan Capsules | NO Additives",Vegavero,22.95,22.95,EUR,3.44,0,1.68,6.04
VV-VITA-243,B094R1JQ6K,ES,Magnesio Complex | 375 mg de Magnesio | Citrato + Bisglicinato + Taurato + Malato | 180 Cápsulas | Vitamina B6 & B2 | Sin Aditivos & Vegano | Vegavero,Vegavero,22.9,22.9,EUR,3.44,0,3.74,6.04
VV-VITA-243,B094R1JQ6K,FR,"Complexe de Magnesium 375 mg | 180 Gélules | 4 FORMES - Bisglycinate, Malate, Citrate et Taurate | Avec Vitamine B2 & B6 | Absorption Supérieure | Sans Additifs & Vegan | Vegavero®",Vegavero,20.9,20.9,EUR,3.14,0,5.07,6.04
VV-VITA-222,B08QVYP7YH,IE,eVegavero Organic Black Cumin Seed Oil 1000 mg | Cold Pressed | 180 Capsules | Nigella Sativa | High Strength Thymoquinone & Linoleic Acid | NO Additives | Vegan | Added Vitamin E,Vegavero,23.95,23.95,EUR,3.59,0,1.53,6.68
VV-VITA-222,B08QVYP7YH,ES,"Vegavero Aceite de Comino Negro Ecológico | 1000 mg Nigella Sativa | 55% Ácido Linoleico + 22% Ácido Oleico + 0,2% Timoquinona | Con Vitamina E Natural | Prensado en Frío | 180 Cápsulas Veganas",Vegavero,24.9,24.9,EUR,3.74,0,3.52,6.68
VV-VITA-222,B08QVYP7YH,FR,Nigelle BIO & VEGAN | 1000mg d’Huile de Cumin Noir | Immunité + Peau | Avec Thymoquinone & Acide Linoléique (Oméga 6) | Pressé à Froid | 180 Gélules | Vegavero®,Vegavero,25.9,25.9,EUR,3.89,0,4.56,6.68
VV-VITA-206,B08JCRVJX7,ES,"Alcachofa Forte BIO | 2000 mg Dosis Diaria | 120 Cápsulas | 33,4 mg Cinarina | Sin Aditivos & Vegano | Vegavero",Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.06
VV-VITA-206,B08JCRVJX7,FR,"Artichaut BIO | Origine FRANCE | 2000 mg (extrait 20:1) | 2,5% Cynarine | Sans Additifs | Testé en Laboratoire | 120 gélules | Artichoke Extract | Vegavero®",Vegavero,17.91,17.91,EUR,2.69,0,4.56,5.06
VV-VITA-208,B08JC9XBGM,IE,Vegavero Organic Horse Chestnut Extract | with Red Vines & Acerola Cherry | 120 Capsules | NO Additives | Circulation & Varicose Veins Support | Aesculus Hippocastanum | Vegan,Vegavero,22.65,22.65,EUR,3.4,0,1.53,7.57
VV-VITA-208,B08JC9XBGM,ES,Castaño de Indias BIO Vegavero | 800mg | Con Vid Roja | 100% Orgánico | Circulación & Piernas Cansadas | Libre de Aditivos | 120 Cápsulas | Vegano | Aesculus Hippocastanum,Vegavero,24.9,24.9,EUR,3.74,0,3.52,7.57
VV-VITA-208,B08JC9XBGM,FR,Marronnier d’Inde BIO 800 mg | Extraction en FRANCE | Circulation Sanguine | Vigne Rouge + Vitamine C Naturelle | 120 Gélules | VEGAN & Sans Additifs | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,4.56,7.57
VV-VITA-190,B08DCZD13T,IE,Vegavero Organic Papaya Extract | 1400 mg Carica Papata Fruit Extract | No Additives & Non-GMO | 120 Capsules | Vegan,Vegavero,19.95,19.95,EUR,2.99,0,1.36,6.4
VV-VITA-190,B08DCZD13T,ES,BIO Papaya Vegavero | Alta Dosis 1400mg | Calidad Española | Sin Aditivos | Estreñimiento + Digestión + Gases | Fuente de Papaína & Vitamina C | 120 Cápsulas,Vegavero,22.9,22.9,EUR,3.44,0,3.52,6.4
VV-VITA-190,B08DCZD13T,FR,Papaye BIO Vegavero® 700 mg | Extraction FRANCAISE | 120 Gélules | Meilleure Digestion | Sans Additifs | Testé en Laboratoire | VEGAN,Vegavero,22.9,22.9,EUR,3.44,0,4.56,6.4
VV-VITA-189,B08DCXNCWS,IE,Vegavero Organic Rosehip | 180 Capsules | Raw Quality - 1400 mg | NO Additives & Non-GMO | Vegan,Vegavero,19.95,19.95,EUR,2.99,0,1.51,5.51
VV-VITA-189,B08DCXNCWS,ES,BIO Escaramujo Vegavero | Dosis Alta: 1400 mg | 180 Cápsulas | Vitaminas y Minerales | Antioxidante | Libre de Aditivos | Rosa Mosqueta | Vegano,Vegavero,21.9,21.9,EUR,3.29,0,3.74,5.51
VV-VITA-189,B08DCXNCWS,FR,Églantier BIO Vegavero® | Poudre de Cynorrhodon | Riche en Vitamine C Naturelle + Lutéine | 1400 mg par dose | 180 Gélules | Antioxydant Puissant + Belle Peau | Sans Additifs | VEGAN,Vegavero,22.9,22.9,EUR,3.44,0,5.07,5.51
VV-VITA-183,B089FZBMW9,IE,"Vegavero Reflu-X Complex | Natural Antacid | Stomach Reflux and Gastritis | With Mucosave®, Olive Leaf Extract, Sodium Alginate, Chamomile | NO Additives | 120 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.53,8.64
VV-VITA-183,B089FZBMW9,ES,Reflujo Complex Vegavero | Suplemento Natural para Acidez Estomacal | Sin Aditivos Artificiales | Apto Para Veganos | Antiácido & Digestión | 120 Cápsulas,Vegavero,23.9,23.9,EUR,3.59,0,3.52,8.64
VV-VITA-183,B089FZBMW9,FR,Reflux Gastrique Complex Vegavero® | 100% NATUREL | 120 Gélules | Avec Extraits de Plantes : Figue de Barbarie + Feuilles d’Olivier + Camomille + Mauve | Brûlures d'Estomac | Sans Additifs | VEGAN,Vegavero,26.9,26.9,EUR,4.04,0,4.56,8.64
VV-VITA-170,B086XBB126,IE,"Vegavero Vitamin B3 Nicotinamide 500 mg | Flush Free Niacinamide | NO Additives, Lab-Tested | 180 Capsules | Vegan",Vegavero,15.95,15.95,EUR,2.39,0,1.36,4.53
VV-VITA-170,B086XBB126,ES,Vitamina B3 500 mg | Sin Aditivos | Apta Para Veganos | Nicotinamida | Metabolismo Energético + Cansacio y Fatiga + Sistema Nervioso | 180 Cápsulas | Vegavero,Vegavero,17.9,17.9,EUR,2.69,0,3.23,4.53
VV-VITA-166,B085YDYWV8,IE,"Vegavero Pure Triphala Powder Organic 1300 mg | 180 Capsules (3 Month Supply) | NO Additives, Lab-Tested | Ayurveda Products | Gut Health Supplements & Immune System Booster | Vegan",Vegavero,21.99,21.99,EUR,3.3,0,1.68,5.69
VV-VITA-166,B085YDYWV8,ES,"BIO Triphala Vegavero | 1300 mg | Ayurveda | Amla (Amalaki), Haritaki y Bibhitaki | Suplemento Digestivo & Detox | 100% Orgánico y Vegano | 180 Cápsulas",Vegavero,20.9,20.9,EUR,3.14,0,3.74,5.69
VV-VITA-166,B085YDYWV8,FR,Triphala BIO Vegavero® | 1300 mg par Dose | Sans Additifs | Laxatif Naturel + Antioxydant Puissant + Digestion | Ayurveda | Testé en Laboratoire | VEGAN | 180 Gélules,Vegavero,20.9,20.9,EUR,3.14,0,5.07,5.69
VV-VITA-168,B085YFBCNL,IE,"Vegavero Tanning Capsules | Beta Carotene, Vitamin E, L-Tyrosine, Copper, Zinc & Olive Leaf Extract | Flavonoids | Lycopene | Skin Protection Support | NO Additives, Lab-Tested | Vegan",Vegavero,24.95,24.95,EUR,3.74,0,1.53,7.59
VV-VITA-168,B085YFBCNL,ES,Sun Care Complex Vegavero | Acelerador Bronceado* | SIN ADITIVOS | 100% Vegano | Betacaroteno + Hoja de Olivo + Licopeno + Vitamina E + L Tyrosine + Zinc | 180 Capsulas,Vegavero,22.9,22.9,EUR,3.44,0,3.52,7.59
VV-VITA-168,B085YFBCNL,FR,"BRONZAGE COMPLEX | Préparateur Solaire + Teint Hâlé | 180 Gélules | 8 ACTIFS | Avec Bêta Carotène, Zinc, Vitamine E, Lycopène | Vegan & SANS ADDITIFS | Vegavero®",Vegavero,22.9,22.9,EUR,3.44,0,4.56,7.59
VV-VITA-159,B082XFTS6H,IE,"Vegavero 9 Essential Amino Acids Tablets | 5739 mg EAA - 300 Tablets | 100% Natural From Fermentation | NO Additives, Lab-Tested | Vegan",Vegavero,26.99,26.99,EUR,4.05,0,1.68,7.83
VV-VITA-159,B082XFTS6H,ES,EAA Aminoácidos Esenciales Vegavero | BCCAS Aminoacids | 300 Comprimidos | 9 Aminoácidos Esenaciales | Vegano | Aminos Ramificados,Vegavero,27.9,27.9,EUR,4.19,0,3.74,7.83
VV-VITA-159,B082XFTS6H,FR,BCAA 2.1.1 | Dosage Elevé : 3000 mg | 8 Acides Aminés Essentiels (EAA) + Histidine | 100% NATUREL | Récupération + Développement Musculaire | Sans Additifs & Vegan | 300 Comprimés | Vegavero®,Vegavero,29.9,29.9,EUR,4.49,0,5.07,7.83
VV-VITA-158,B081TDP6YF,IE,"Vegavero Vegan Glucosamine Complex | with Chondroitin, MSM, Devil's Claw and Vit C | NO Additives, Lab-Tested | Joint Pain Relief | 180 Capsules",Vegavero,26.9,26.9,EUR,4.04,0,1.68,8.66
VV-VITA-158,B081TDP6YF,ES,Vegavero Glucosamina Complex | CONDROITINA + MSM | Articulaciones + Antiinflamatorio + Cartílago | 100% VEGANO | Harpagofito + Zinc+ Vitamina C | 180 Cápsulas,Vegavero,28.9,28.9,EUR,4.34,0,3.74,8.66
VV-VITA-158,B081TDP6YF,FR,"Glucosamine Chondroïtine Complex Vegavero® | 100% VEGAN | Avec MSM, Vitamine C, Harpagophytum et Zinc | Pour les ARTICULATIONS* | Sans Additifs | 180 Gélules",Vegavero,26.9,26.9,EUR,4.04,0,5.07,8.66
VV-VITA-153,B07ZQHMLQY,IE,Vegavero Organic Ashwagandha Capsules | 2010 mg Root Powder | 180 Vegan Pills | Standardised 2% Withanolides | Lab-Tested | NO Additives | Vegan,Vegavero,16.99,16.99,EUR,2.55,0,1.51,5.36
VV-VITA-153,B07ZQHMLQY,ES,Ashwagandha Orgánica Vegavero | 2010 mg | Con Withanólidos | Insomnio + Estrés + Relajante | Probado en laboratorio | 180 Capsulas | Sin Aditivos & Vegano,Vegavero,22.9,22.9,EUR,3.44,0,3.74,5.36
VV-VITA-153,B07ZQHMLQY,FR,Ashwagandha BIO | Extra Fort : 2010 mg par Portion | 180 Gélules Vegan | Qualité Premium : Sans Additifs & Standardisé en Withanolides | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,5.07,5.36
VV-VITA-146,B07R5XPNMP,IE,"Vegavero Organic Spirulina 4000 mg | 300 Tablets | NO Additives | Natural Source of Protein, Vitamins & Minerals | Vegan",Vegavero,21.95,21.95,EUR,3.29,0,1.68,6.56
VV-VITA-146,B07R5XPNMP,ES,Espirulina Ecológica Vegavero | 4000 mg Dosis Diaria | Sin Aditivos & Orgánica | 300 Comprimidos | Apto Para Veganos | Alga Spirulina BIO,Vegavero,22.9,22.9,EUR,3.44,0,3.74,6.56
VV-VITA-146,B07R5XPNMP,FR,"Spiruline BIO - 4000 mg par jour | 100% Pure & Sans Additifs | Avec Phycocyanine, Protéines | VEGAN & Sans OGM | Vegavero®",Vegavero,22.9,22.9,EUR,3.44,0,5.07,6.56
VV-VITA-57-V,B07PM7B4NK,IE,"Vegavero Hyaluronic Acid Supplements | NO Additives, Lab-Tested | High Strength 600 mg with 800-1500 kDa | 180 Capsules (6 months) | Vegan",Vegavero,32.99,32.99,EUR,4.95,0,1.68,16.78
VV-VITA-57-V,B07PM7B4NK,ES,Ácido Hialurónico Puro Vegavero | La Dosis más Alta: 600 mg | Libre de Aditivos & Vegano | 180 Cápsulas | Natural de Fermentación | 800-1500 kDa | Hidratante facial + Articulaciones…,Vegavero,39.9,39.9,EUR,5.99,0,3.74,16.78
VV-VITA-57-V,B07PM7B4NK,FR,Acide Hyaluronique Pur Vegavero® 600 mg | 100% Naturel | 180 Gélules | VEGAN & Sans Additifs Artificiels | Anti-âge et Articulations,Vegavero,43.9,43.9,EUR,6.59,0,5.07,16.78
VV-VITA-136,B07KJMHWGW,ES,Vegavero Piernas Cansadas | 120 Cápsulas | Circulacion + Light Legs + Retencion Liquidos | SIN ADITIVOS | Con Centella Asiática & Arandanos | Vegano,Vegavero,22.9,22.9,EUR,3.44,0,3.52,7.26
VV-VITA-136,B07KJMHWGW,FR,"Circulation Sanguine Jambes Vegavero® | 120 Gélules | Avec Vigne Rouge, Prêle des champs, Petit Houx, Gotu Kola et Myrtille | 100% Naturel | Anti Jambe Lourdes et Gonflées | VEGAN",Vegavero,22.9,22.9,EUR,3.44,0,4.56,7.26
VV-VITA-129,B07J5M5PZW,IE,Vegavero Organic Ginger Capsules | 650 mg Root Powder | NO Additives | Lab-Tested | 120 Units | Vegan,Vegavero,15.95,15.95,EUR,2.39,0,1.36,3.99
VV-VITA-129,B07J5M5PZW,ES,Jengibre BIO | Ginger ORGÁNICO | 120 Cápsulas | 650 mg por Cápsula | Náusea + Digestión + Dolor Menstrual | Sin Aditivos | Vegavero,Vegavero,18.9,18.9,EUR,2.84,0,3.23,3.99
VV-VITA-129,B07J5M5PZW,FR,"Gingembre BIO 650 mg | 120 Gélules (4 mois) | 1,5% Gingerol | Digestion + Vomissement | Testé en Laboratoire | Vegan & Sans Additifs | Vegavero®",Vegavero,15.9,15.9,EUR,2.39,0,5.07,3.99
VV-VITA-124,B07F14GMP2,IE,Vegavero Natural Vitamin C Supplement | Organic Vit C from Acerola Cherry Extract | 225% NRV | NO Additives| 180 Capsules | Vegan,Vegavero,24.95,24.95,EUR,3.74,0,1.68,8.87
VV-VITA-124,B07F14GMP2,ES,BIO Vitamina C Natural Vegavero | 180 mg | 180 Cápsulas | Sin Aditivos Artificiales | De Extracto de Acerola Orgánica de Brasil | Sistema Inmunitario | Testado en Laboratorio | Apto para Veganos,Vegavero,26.9,26.9,EUR,4.04,0,3.74,8.87
VV-VITA-124,B07F14GMP2,FR,Acerola Vitamine C BIO Vegavero® | UNIQUE : 100% NATURELLE - Sans Additifs | Extraction en FRANCE | 180 Gélules | 1060 mg d’Extrait Par Dose | VEGAN,Vegavero,26.9,26.9,EUR,4.04,0,5.07,8.87
VV-VITA-121,B07DGFDLKP,IE,"Vegavero Female Harmony Midlife | 100% NATURAL | 120 Vegan Capsules | Without Soy | with Wild Yams, Evening Primrose, Sage Leaf and Hops | Hot Flushes & Night Sweats Supplement",Vegavero,25.95,25.95,EUR,3.89,0,1.53,7.33
VV-VITA-121,B07DGFDLKP,ES,"Vegavero Menopausia Complex | Control de Sofocos y Bienestar Emocional | Con Salvia, Lúpulo, Yam Silvestre, Onagra, Manzanilla | 120 Cápsulas | 100% Natural, Sin Aditivos y Vegano",Vegavero,20.9,20.9,EUR,3.14,0,3.52,7.33
VV-VITA-121,B07DGFDLKP,FR,"Vegavero Complexe MÉNOPAUSE | 100% Naturel & SANS HORMONES | Sauge, Onagre, Houblon, Camomille et Igname | 120 Gélules Vegan | Bouffées de Chaleur + Fatigue + Équilibre Hormonal & Emotionnel",Vegavero,21.9,21.9,EUR,3.29,0,4.56,7.33
VV-VITA-111,B077QNG9M4,IE,"Vegavero Colon Cleanse with Psyllium Husk and Cayenne Pepper Extract | 100% Natural | With Probiotics, Fennel & Ginger | 120 Capsules | Vegan | NO Additives, Lab-Tested",Vegavero,22.95,22.95,EUR,3.44,0,1.53,6.07
VV-VITA-111,B077QNG9M4,ES,Vegavero Colon Irritable Complex | Psyllium Husk y Probioticos | Estreñimiento + Gases + Transito Intestinal | Flora & Cleanse | Vegan | 120 Cápsulas,Vegavero,21.9,21.9,EUR,3.29,0,3.52,6.07
VV-VITA-111,B077QNG9M4,FR,"Colon Irritable Vegavero® | 100% Naturel | 120 Gélules | Nettoyage Intestinal | Avec Gingembre, Psyllium, Galanga, Fenouil, Cayenne et Lactobacillus Acidophilus | VEGAN",Vegavero,21.9,21.9,EUR,3.29,0,4.56,6.07
VV-VITA-105,B076M64FW6,IE,"Vegavero Panax Ginseng | 4,800 mg (8:1 Extract) | With 20% Ginsenosides | NO Additives | 120 Vegan Capsules | Korean Red Ginseng",Vegavero,20.95,20.95,EUR,3.14,0,1.68,5.56
VV-VITA-105,B076M64FW6,ES,PANAX GINSENG Rojo Coreano| 4800 mg | 20% de ginsenósidos | 120 Cápsulas | NOOTROPICO Memoria y Concentración | Vegano & Sin Aditivos | Vegavero®,Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.56
VV-VITA-105,B076M64FW6,FR,PANAX GINSENG Rouge + Coréen | 120 Gélules | Extra Fort : 4800 mg/j | Anti Stress + Concentration + Énergie Booster | 20% de Ginsenosides | SANS ADDITIFS & VEGAN | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,5.07,5.56
VV-VITA-88,B06Y3Q6XNX,IE,Vegavero Organic Spirulina and Chlorella Capsules High Strength | 2000 mg Per Serving | 240 Capsules | NO Additives | Pure Powder | Vegan,Vegavero,19.99,19.99,EUR,3,0,1.51,8.03
VV-VITA-88,B06Y3Q6XNX,ES,Espirulina y Chlorella BIO Vegavero | 2000 mg Dosis Diaria | 240 Cápsulas | Testado en Laboratorio | Algas Marinas | Superfood rica en Clorofila | Cansancio + Energía | Ecológica,Vegavero,27.9,27.9,EUR,4.19,0,3.74,8.03
VV-VITA-88,B06Y3Q6XNX,FR,"Spiruline + Chlorella BIO Vegavero® | Dose Élevée : 2000 mg | Detox + Antioxydant | GREEN SUPERFOOD 100% Naturel | Source de Vitamines, Minéraux, Protéines | VEGAN | 240 Gélules",Vegavero,25.9,25.9,EUR,3.89,0,5.07,8.03
VV-VITA-86,B06XR9VG7N,IE,Vegavero MSM Capsules 2000 mg | Distilled Organic Sulphur | NO Additives & Non-GMO | Lab-Tested Methylsulfonylmethane Supplements | 365 Pills | Vegan,Vegavero,21.95,21.95,EUR,3.29,0,1.68,7.95
VV-VITA-86,B06XR9VG7N,ES,"MSM 365 Cápsulas Vegavero | 99,9% Puro | 2000 mg | Sin Aditivos | Metilsulfonilmetano | Antiinflamatorio Natural + Articulaciones + Dolor Espalda | Vegano",Vegavero,20.9,20.9,EUR,3.14,0,3.74,7.95
VV-VITA-86,B06XR9VG7N,FR,"MSM Vegavero® | 365 Gélules | 2000 mg | Soufre Organique Pur à 99,9% | Douleurs Articulaires + Formation de Collagène | Sans Additifs & Vegan | Testé en Laboratoire",Vegavero,25.9,25.9,EUR,3.89,0,5.07,7.95
VV-VITA-63,B01G7428BG,IE,Vegavero Cordyceps Sinensis 19 500 mg Daily | 10:1 Mushroom Extract | 4-Month Supply | 40% Polysaccharides | NO Additives | Lab-Tested | Vegan,Vegavero,19.9,19.9,EUR,2.99,0,1.36,4.22
VV-VITA-63,B01G7428BG,ES,Cordyceps Sinensis Vegavero | 6500 mg (10:1) | Para 4 Meses | Extracto (CS-4) con 40% Polisacáridos | Energizante y Vigorizante | 120 Cápsulas | Sin Aditivos y Vegano,Vegavero,22.9,22.9,EUR,3.44,0,3.52,4.22
VV-VITA-63,B01G7428BG,FR,Cordyceps sinensis CS-4 | 19.500 mg (Extrait 10:1) | 40% Polysaccharides | SANS ADDITIFS | Adaptogène | 120 Gelules | VEGAN | Vegavero®,Vegavero,23.9,23.9,EUR,3.59,0,4.56,4.22
VV-VITA-50,B01FFWYJV8,ES,Colágeno VEGANO Complex | SIN ADITIVOS | Aminoacidos + Vitamina C | Piel + Masa Muscular + Articulaciones | Ginkgo Biloba + Ginseng | Vegavero,Vegavero,21.9,21.9,EUR,3.29,0,3.52,6.39
VV-VITA-50,B01FFWYJV8,FR,"Collagène VEGAN Vegavero® | 100% Végétal - Sans Déchets Animaux | Avec Vitamine C Naturelle, L-Lysine, L-Proline & Extraits de Plantes | Sans Additifs | 120 Gélules | Peau + Articulations",Vegavero,18.81,18.81,EUR,2.82,0,4.56,6.39
NX-CVPF-VCEZ,B00XU8AUC2,IE,"Vegavero Reishi Mushroom Extract | 13,000 mg (10:1) Ganoderma Lucidum | 120 Capsules | 40% Polysaccharides & 20% Beta Glucans | NO Additives | Vegan",Vegavero,19.95,19.95,EUR,2.99,0,1.36,9.21
NX-CVPF-VCEZ,B00XU8AUC2,ES,Reishi Puro Vegavero | Dosis Más Alta: 13000 mg (10:1) | Con 40% Polisacáridos & 20% Betaglucanos | Ganoderma Lucidum | Sin Aditivos & Vegano | 120 Cápsulas,Vegavero,21.9,21.9,EUR,3.29,0,3.52,9.21
NX-CVPF-VCEZ,B00XU8AUC2,FR,EXTRAIT de Reishi Vegavero® | 13 000 mg (Extract 10:1) | 120 Gélules | 40% Polysaccharides + 20% Bêta-glucane | Immunité + Énergie | VEGAN,Vegavero,25.9,25.9,EUR,3.89,0,4.56,9.21
CW-KVIN-V39Y,B00XJE09CI,IE,Vegavero Pure D-Mannose Powder 250 g | 4 Months’ Supply | 2000 mg per day | NO Additives | 100% Naturally Sourced | Urinary Tract Infection | Vegan,Vegavero,29.99,29.99,EUR,4.5,0,1.68,8.41
CW-KVIN-V39Y,B00XJE09CI,ES,D-Mannose Polvo 99% PURA Vegavero | 250 g – Para 4 Meses | Infecciones Urinarias y Cistitis| 250 g | Testado en Laboratorio | SIN ADITIVOS | Vegano,Vegavero,29.9,29.9,EUR,4.49,0,3.74,8.41
CW-KVIN-V39Y,B00XJE09CI,FR,D-Mannose Poudre Vegavero® | 250 g – Pour plus de 4 mois | 100% NATUREL & PUR | 2000mg par dose | Testé en Laboratoire | Sans Additifs | Confort Urinaire | VEGAN,Vegavero,28.9,28.9,EUR,4.34,0,5.07,8.41
2R-49NC-R697,B00RCYQUII,IE,Vegavero Pure MSM Powder 1 kg | Bag | Distilled Organic Sulphur | NO Additives & Non GMO | Lab-Tested | 1000 g Per Day | Vegan,Vegavero,19.99,19.99,EUR,3,0,2.33,6.83
